"rules","support","confidence","coverage","lift","count"
"298","{CookBks,RefBks,ItalArt} => {GeogBks}",0.011,0.666666666666667,0.0165,2.41545893719807,22
"334","{YouthBks,CookBks,ItalArt} => {GeogBks}",0.013,0.666666666666667,0.0195,2.41545893719807,26
"506","{ChildBks,DoItYBks,Florence} => {GeogBks}",0.015,0.666666666666667,0.0225,2.41545893719807,30
"1082","{ChildBks,RefBks,ArtBks,ItalArt} => {GeogBks}",0.012,0.666666666666667,0.018,2.41545893719807,24
"1087","{CookBks,RefBks,ArtBks,ItalArt} => {GeogBks}",0.011,0.666666666666667,0.0165,2.41545893719807,22
"1098","{ChildBks,CookBks,RefBks,ItalArt} => {GeogBks}",0.01,0.666666666666667,0.015,2.41545893719807,20
"1117","{YouthBks,CookBks,ArtBks,ItalArt} => {GeogBks}",0.013,0.666666666666667,0.0195,2.41545893719807,26
"1128","{ChildBks,YouthBks,CookBks,ItalArt} => {GeogBks}",0.01,0.666666666666667,0.015,2.41545893719807,20
"1332","{ChildBks,YouthBks,ArtBks,ItalCook} => {GeogBks}",0.017,0.666666666666667,0.0255,2.41545893719807,34
"1630","{ChildBks,CookBks,RefBks,ArtBks,ItalArt} => {GeogBks}",0.01,0.666666666666667,0.015,2.41545893719807,20
"1636","{ChildBks,YouthBks,CookBks,ArtBks,ItalArt} => {GeogBks}",0.01,0.666666666666667,0.015,2.41545893719807,20
"1696","{ChildBks,YouthBks,CookBks,ArtBks,ItalCook} => {GeogBks}",0.017,0.666666666666667,0.0255,2.41545893719807,34
"743","{YouthBks,DoItYBks,GeogBks} => {ArtBks}",0.0395,0.580882352941177,0.068,2.41030021967293,79
"164","{ChildBks,YouthBks,CookBks} => {ItalAtlas}",0.0115,0.0891472868217054,0.129,2.40938613031636,23
"522","{RefBks,ArtBks,ItalCook} => {YouthBks}",0.014,0.595744680851064,0.0235,2.40704921555985,28
"1243","{CookBks,RefBks,ArtBks,ItalCook} => {YouthBks}",0.014,0.595744680851064,0.0235,2.40704921555985,28
"176","{ChildBks,CookBks,DoItYBks} => {ItalAtlas}",0.013,0.089041095890411,0.146,2.40651610514624,26
"1458","{ChildBks,CookBks,RefBks,ArtBks} => {GeogBks}",0.0405,0.663934426229508,0.061,2.4055595153243,81
"586","{YouthBks,GeogBks,ItalCook} => {ArtBks}",0.02,0.579710144927536,0.0345,2.40543628600637,40
"1338","{YouthBks,CookBks,GeogBks,ItalCook} => {ArtBks}",0.02,0.579710144927536,0.0345,2.40543628600637,40
"1305","{CookBks,DoItYBks,RefBks,GeogBks} => {ItalCook}",0.0135,0.272727272727273,0.0495,2.40288346015218,27
"1732","{ChildBks,YouthBks,CookBks,RefBks,ArtBks} => {GeogBks}",0.0225,0.661764705882353,0.034,2.39769820971867,45
"571","{ChildBks,GeogBks,ItalCook} => {RefBks}",0.027,0.514285714285714,0.0525,2.3976023976024,54
"1314","{ChildBks,CookBks,GeogBks,ItalCook} => {RefBks}",0.027,0.514285714285714,0.0525,2.3976023976024,54
"340","{ChildBks,YouthBks,CookBks} => {ItalArt}",0.015,0.116279069767442,0.129,2.39750659314313,30
"759","{YouthBks,CookBks,GeogBks} => {ArtBks}",0.056,0.577319587628866,0.097,2.39551696111563,112
"795","{ChildBks,CookBks,ArtBks} => {GeogBks}",0.0835,0.660079051383399,0.1265,2.39159076588188,167
"545","{RefBks,ArtBks,ItalCook} => {GeogBks}",0.0155,0.659574468085106,0.0235,2.38976256552575,31
"1287","{CookBks,RefBks,ArtBks,ItalCook} => {GeogBks}",0.0155,0.659574468085106,0.0235,2.38976256552575,31
"634","{ChildBks,ArtBks,ItalCook} => {GeogBks}",0.03,0.659340659340659,0.0455,2.38891543239369,60
"1383","{ChildBks,CookBks,ArtBks,ItalCook} => {GeogBks}",0.03,0.659340659340659,0.0455,2.38891543239369,60
"1282","{ChildBks,RefBks,ArtBks,ItalCook} => {GeogBks}",0.0145,0.659090909090909,0.022,2.38801054018445,29
"1672","{ChildBks,CookBks,RefBks,ArtBks,ItalCook} => {GeogBks}",0.0145,0.659090909090909,0.022,2.38801054018445,29
"1434","{ChildBks,CookBks,DoItYBks,RefBks} => {YouthBks}",0.044,0.590604026845638,0.0745,2.38627889634601,88
"86","{ChildBks,ItalCook,ItalAtlas} => {ArtBks}",0.0115,0.575,0.02,2.38589211618257,23
"877","{ChildBks,RefBks,ItalCook,ItalAtlas} => {ArtBks}",0.0115,0.575,0.02,2.38589211618257,23
"918","{ChildBks,CookBks,ItalCook,ItalAtlas} => {ArtBks}",0.0115,0.575,0.02,2.38589211618257,23
"1540","{ChildBks,CookBks,RefBks,ItalCook,ItalAtlas} => {ArtBks}",0.0115,0.575,0.02,2.38589211618257,23
"534","{ChildBks,RefBks,ItalCook} => {YouthBks}",0.0245,0.590361445783133,0.0415,2.38529877084094,49
"1268","{ChildBks,CookBks,RefBks,ItalCook} => {YouthBks}",0.0245,0.590361445783133,0.0415,2.38529877084094,49
"741","{YouthBks,DoItYBks,ArtBks} => {GeogBks}",0.0395,0.658333333333333,0.06,2.38526570048309,79
"213","{YouthBks,ItalCook,ItalArt} => {GeogBks}",0.0125,0.657894736842105,0.019,2.38367658276125,25
"991","{YouthBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.0125,0.657894736842105,0.019,2.38367658276125,25
"1012","{YouthBks,CookBks,ItalCook,ItalArt} => {GeogBks}",0.0125,0.657894736842105,0.019,2.38367658276125,25
"1587","{YouthBks,CookBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.0125,0.657894736842105,0.019,2.38367658276125,25
"427","{ChildBks,DoItYBks,Florence} => {RefBks}",0.0115,0.511111111111111,0.0225,2.38280238280238,23
"718","{CookBks,RefBks,ArtBks} => {GeogBks}",0.046,0.657142857142857,0.07,2.38095238095238,92
"1233","{ChildBks,CookBks,DoItYBks,Florence} => {GeogBks}",0.0115,0.657142857142857,0.0175,2.38095238095238,23
"688","{YouthBks,CookBks,DoItYBks} => {RefBks}",0.0485,0.510526315789474,0.095,2.38007606428659,97
"1467","{ChildBks,YouthBks,DoItYBks,ArtBks} => {GeogBks}",0.0335,0.656862745098039,0.051,2.37993748223927,67
"683","{ChildBks,DoItYBks,RefBks} => {YouthBks}",0.053,0.588888888888889,0.09,2.37934904601571,106
"736","{ChildBks,CookBks,DoItYBks} => {RefBks}",0.0745,0.51027397260274,0.146,2.37889963917361,149
"585","{YouthBks,ArtBks,ItalCook} => {GeogBks}",0.02,0.655737704918033,0.0305,2.37586124970302,40
"1337","{YouthBks,CookBks,ArtBks,ItalCook} => {GeogBks}",0.02,0.655737704918033,0.0305,2.37586124970302,40
"198","{ChildBks,ItalCook,ItalArt} => {RefBks}",0.0145,0.508771929824561,0.0285,2.37189710873921,29
"963","{ChildBks,ArtBks,ItalCook,ItalArt} => {RefBks}",0.0145,0.508771929824561,0.0285,2.37189710873921,29
"983","{ChildBks,CookBks,ItalCook,ItalArt} => {RefBks}",0.0145,0.508771929824561,0.0285,2.37189710873921,29
"1571","{ChildBks,CookBks,ArtBks,ItalCook,ItalArt} => {RefBks}",0.0145,0.508771929824561,0.0285,2.37189710873921,29
"167","{ChildBks,GeogBks,ItalAtlas} => {ArtBks}",0.01,0.571428571428571,0.0175,2.371072910492,20
"635","{ChildBks,GeogBks,ItalCook} => {ArtBks}",0.03,0.571428571428571,0.0525,2.371072910492,60
"938","{ChildBks,RefBks,GeogBks,ItalAtlas} => {ArtBks}",0.01,0.571428571428571,0.0175,2.371072910492,20
"1384","{ChildBks,CookBks,GeogBks,ItalCook} => {ArtBks}",0.03,0.571428571428571,0.0525,2.371072910492,60
"530","{RefBks,GeogBks,ItalCook} => {YouthBks}",0.017,0.586206896551724,0.029,2.3685127133403,34
"1263","{CookBks,RefBks,GeogBks,ItalCook} => {YouthBks}",0.017,0.586206896551724,0.029,2.3685127133403,34
"368","{ChildBks,DoItYBks,GeogBks} => {ItalArt}",0.012,0.114832535885167,0.1045,2.36768115227149,24
"1429","{CookBks,DoItYBks,RefBks,GeogBks} => {YouthBks}",0.029,0.585858585858586,0.0495,2.36710539740843,58
"443","{ChildBks,CookBks,Florence} => {RefBks}",0.017,0.507462686567164,0.0335,2.36579341056953,34
"1420","{ChildBks,YouthBks,CookBks,ArtBks} => {RefBks}",0.034,0.507462686567164,0.067,2.36579341056953,68
"416","{RefBks,ArtBks,GeogBks} => {Florence}",0.0145,0.256637168141593,0.0565,2.36531952204233,29
"225","{ArtBks,ItalCook,ItalArt} => {DoItYBks}",0.025,0.666666666666667,0.0375,2.36406619385343,50
"250","{CookBks,ItalCook,ItalArt} => {DoItYBks}",0.025,0.666666666666667,0.0375,2.36406619385343,50
"375","{ChildBks,CookBks,ItalArt} => {DoItYBks}",0.02,0.666666666666667,0.03,2.36406619385343,40
"1032","{CookBks,ArtBks,ItalCook,ItalArt} => {DoItYBks}",0.025,0.666666666666667,0.0375,2.36406619385343,50
"1143","{ChildBks,CookBks,ArtBks,ItalArt} => {DoItYBks}",0.02,0.666666666666667,0.03,2.36406619385343,40
"1256","{YouthBks,RefBks,GeogBks,ItalCook} => {ChildBks}",0.017,1,0.017,2.36406619385343,34
"1659","{YouthBks,CookBks,RefBks,GeogBks,ItalCook} => {ChildBks}",0.017,1,0.017,2.36406619385343,34
"1751","{ChildBks,YouthBks,CookBks,ArtBks,GeogBks} => {DoItYBks}",0.031,0.666666666666667,0.0465,2.36406619385343,62
"1493","{ChildBks,CookBks,DoItYBks,ArtBks} => {GeogBks}",0.0535,0.652439024390244,0.082,2.3639095086603,107
"65","{RefBks,ItalCook,ItalAtlas} => {GeogBks}",0.015,0.652173913043478,0.023,2.36294896030246,30
"106","{CookBks,ItalCook,ItalAtlas} => {GeogBks}",0.015,0.652173913043478,0.023,2.36294896030246,30
"610","{ChildBks,YouthBks,ItalCook} => {GeogBks}",0.03,0.652173913043478,0.046,2.36294896030246,60
"902","{CookBks,RefBks,ItalCook,ItalAtlas} => {GeogBks}",0.015,0.652173913043478,0.023,2.36294896030246,30
"1363","{ChildBks,YouthBks,CookBks,ItalCook} => {GeogBks}",0.03,0.652173913043478,0.046,2.36294896030246,60
"784","{ChildBks,DoItYBks,GeogBks} => {ArtBks}",0.0595,0.569377990430622,0.1045,2.36256427564573,119
"1721","{YouthBks,CookBks,DoItYBks,RefBks,GeogBks} => {ArtBks}",0.0165,0.568965517241379,0.029,2.36085276863643,33
"187","{CookBks,ArtBks,ItalArt} => {Florence}",0.0105,0.25609756097561,0.041,2.360346184107,21
"714","{ChildBks,RefBks,ArtBks} => {GeogBks}",0.0495,0.651315789473684,0.076,2.35983981693364,99
"570","{ChildBks,RefBks,ItalCook} => {GeogBks}",0.027,0.650602409638554,0.0415,2.35725510738607,54
"1313","{ChildBks,CookBks,RefBks,ItalCook} => {GeogBks}",0.027,0.650602409638554,0.0415,2.35725510738607,54
"1465","{ChildBks,CookBks,DoItYBks,GeogBks} => {RefBks}",0.045,0.50561797752809,0.089,2.35719336842932,90
"1478","{ChildBks,YouthBks,CookBks,ArtBks} => {DoItYBks}",0.0445,0.664179104477612,0.067,2.35524505133905,89
"254","{ChildBks,ItalCook,ItalArt} => {GeogBks}",0.0185,0.649122807017544,0.0285,2.35189422832443,37
"1037","{ChildBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.0185,0.649122807017544,0.0285,2.35189422832443,37
"1068","{ChildBks,CookBks,ItalCook,ItalArt} => {GeogBks}",0.0185,0.649122807017544,0.0285,2.35189422832443,37
"1618","{ChildBks,CookBks,ArtBks,ItalCook,ItalArt} => {GeogBks}",0.0185,0.649122807017544,0.0285,2.35189422832443,37
"1333","{ChildBks,YouthBks,GeogBks,ItalCook} => {ArtBks}",0.017,0.566666666666667,0.03,2.35131396957123,34
"1697","{ChildBks,YouthBks,CookBks,GeogBks,ItalCook} => {ArtBks}",0.017,0.566666666666667,0.03,2.35131396957123,34
"1716","{ChildBks,DoItYBks,RefBks,ArtBks,GeogBks} => {YouthBks}",0.016,0.581818181818182,0.0275,2.35078053259871,32
"1217","{CookBks,DoItYBks,ArtBks,Florence} => {GeogBks}",0.012,0.648648648648649,0.0185,2.35017626321974,24
"1744","{ChildBks,CookBks,DoItYBks,RefBks,ArtBks} => {GeogBks}",0.024,0.648648648648649,0.037,2.35017626321974,48
"57","{RefBks,ItalCook,ItalAtlas} => {ArtBks}",0.013,0.565217391304348,0.023,2.34530037885621,26
"90","{CookBks,ItalCook,ItalAtlas} => {ArtBks}",0.013,0.565217391304348,0.023,2.34530037885621,26
"882","{CookBks,RefBks,ItalCook,ItalAtlas} => {ArtBks}",0.013,0.565217391304348,0.023,2.34530037885621,26
"1438","{ChildBks,YouthBks,CookBks,RefBks} => {GeogBks}",0.044,0.647058823529412,0.068,2.34441602728048,88
"1447","{CookBks,DoItYBks,RefBks,ArtBks} => {GeogBks}",0.0275,0.647058823529412,0.0425,2.34441602728048,55
"1473","{YouthBks,CookBks,ArtBks,GeogBks} => {DoItYBks}",0.037,0.660714285714286,0.056,2.34295845997974,74
"728","{ChildBks,DoItYBks,GeogBks} => {RefBks}",0.0525,0.502392344497608,0.1045,2.3421554522033,105
"1753","{ChildBks,CookBks,DoItYBks,ArtBks,GeogBks} => {YouthBks}",0.031,0.579439252336449,0.0535,2.34116869630888,62
"1412","{YouthBks,CookBks,RefBks,ArtBks} => {GeogBks}",0.0255,0.645569620253165,0.0395,2.3390203632361,51
"166","{ChildBks,ArtBks,ItalAtlas} => {GeogBks}",0.01,0.645161290322581,0.0155,2.33754090696587,20
"937","{ChildBks,RefBks,ArtBks,ItalAtlas} => {GeogBks}",0.01,0.645161290322581,0.0155,2.33754090696587,20
"350","{CookBks,ArtBks,ItalArt} => {DoItYBks}",0.027,0.658536585365854,0.041,2.33523611831863,54
"1248","{ChildBks,DoItYBks,RefBks,ItalCook} => {YouthBks}",0.013,0.577777777777778,0.0225,2.334455667789,26
"1655","{ChildBks,CookBks,DoItYBks,RefBks,ItalCook} => {YouthBks}",0.013,0.577777777777778,0.0225,2.334455667789,26
"639","{CookBks,GeogBks,ItalCook} => {ArtBks}",0.036,0.5625,0.064,2.33402489626556,72
"779","{ChildBks,YouthBks,CookBks} => {GeogBks}",0.083,0.643410852713178,0.129,2.33119874171441,166
"283","{ChildBks,ArtBks,ItalArt} => {RefBks}",0.018,0.5,0.036,2.33100233100233,36
"303","{ChildBks,CookBks,ItalArt} => {RefBks}",0.015,0.5,0.03,2.33100233100233,30
"407","{YouthBks,CookBks,Florence} => {RefBks}",0.01,0.5,0.02,2.33100233100233,20
"664","{YouthBks,DoItYBks,ArtBks} => {RefBks}",0.03,0.5,0.06,2.33100233100233,60
"1094","{ChildBks,CookBks,ArtBks,ItalArt} => {RefBks}",0.015,0.5,0.03,2.33100233100233,30
"792","{ChildBks,CookBks,DoItYBks} => {ArtBks}",0.082,0.561643835616438,0.146,2.33047234695618,164
"1404","{CookBks,DoItYBks,RefBks,ArtBks} => {YouthBks}",0.0245,0.576470588235294,0.0425,2.32917409387998,49
"130","{RefBks,GeogBks,ItalAtlas} => {ArtBks}",0.0115,0.560975609756098,0.0205,2.32769962554397,23
"1399","{ChildBks,DoItYBks,RefBks,ArtBks} => {YouthBks}",0.0265,0.576086956521739,0.046,2.3276240667545,53
"1484","{ChildBks,YouthBks,CookBks,GeogBks} => {ArtBks}",0.0465,0.560240963855422,0.083,2.32465130230465,93
"529","{YouthBks,RefBks,ItalCook} => {GeogBks}",0.017,0.641509433962264,0.0265,2.32430954334154,34
"1262","{YouthBks,CookBks,RefBks,ItalCook} => {GeogBks}",0.017,0.641509433962264,0.0265,2.32430954334154,34
"739","{ChildBks,CookBks,RefBks} => {GeogBks}",0.0785,0.640816326530612,0.1225,2.3217982845312,157
"786","{CookBks,DoItYBks,ArtBks} => {GeogBks}",0.065,0.640394088669951,0.1015,2.32026843720997,130
"13","{ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"73","{RefBks,ItalCook,ItalAtlas} => {CookBks}",0.023,1,0.023,2.32018561484919,46
"81","{YouthBks,ItalCook,ItalAtlas} => {CookBks}",0.012,1,0.012,2.32018561484919,24
"89","{ArtBks,ItalCook,ItalAtlas} => {CookBks}",0.013,1,0.013,2.32018561484919,26
"97","{DoItYBks,ItalCook,ItalAtlas} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"105","{GeogBks,ItalCook,ItalAtlas} => {CookBks}",0.015,1,0.015,2.32018561484919,30
"109","{ChildBks,ItalCook,ItalAtlas} => {CookBks}",0.02,1,0.02,2.32018561484919,40
"201","{RefBks,ItalCook,ItalArt} => {CookBks}",0.016,1,0.016,2.32018561484919,32
"221","{YouthBks,ItalCook,ItalArt} => {CookBks}",0.019,1,0.019,2.32018561484919,38
"237","{ArtBks,ItalCook,ItalArt} => {CookBks}",0.0375,1,0.0375,2.32018561484919,75
"249","{DoItYBks,ItalCook,ItalArt} => {CookBks}",0.025,1,0.025,2.32018561484919,50
"257","{GeogBks,ItalCook,ItalArt} => {CookBks}",0.024,1,0.024,2.32018561484919,48
"261","{ChildBks,ItalCook,ItalArt} => {CookBks}",0.0285,1,0.0285,2.32018561484919,57
"389","{ArtBks,ItalCook,Florence} => {CookBks}",0.012,1,0.012,2.32018561484919,24
"397","{GeogBks,ItalCook,Florence} => {CookBks}",0.013,1,0.013,2.32018561484919,26
"401","{ChildBks,ItalCook,Florence} => {CookBks}",0.014,1,0.014,2.32018561484919,28
"537","{YouthBks,RefBks,ItalCook} => {CookBks}",0.0265,1,0.0265,2.32018561484919,53
"553","{RefBks,ArtBks,ItalCook} => {CookBks}",0.0235,1,0.0235,2.32018561484919,47
"565","{DoItYBks,RefBks,ItalCook} => {CookBks}",0.025,1,0.025,2.32018561484919,50
"573","{RefBks,GeogBks,ItalCook} => {CookBks}",0.029,1,0.029,2.32018561484919,58
"577","{ChildBks,RefBks,ItalCook} => {CookBks}",0.0415,1,0.0415,2.32018561484919,83
"593","{YouthBks,ArtBks,ItalCook} => {CookBks}",0.0305,1,0.0305,2.32018561484919,61
"605","{YouthBks,DoItYBks,ItalCook} => {CookBks}",0.031,1,0.031,2.32018561484919,62
"613","{YouthBks,GeogBks,ItalCook} => {CookBks}",0.0345,1,0.0345,2.32018561484919,69
"617","{ChildBks,YouthBks,ItalCook} => {CookBks}",0.046,1,0.046,2.32018561484919,92
"629","{DoItYBks,ArtBks,ItalCook} => {CookBks}",0.0365,1,0.0365,2.32018561484919,73
"637","{ArtBks,GeogBks,ItalCook} => {CookBks}",0.036,1,0.036,2.32018561484919,72
"641","{ChildBks,ArtBks,ItalCook} => {CookBks}",0.0455,1,0.0455,2.32018561484919,91
"649","{DoItYBks,GeogBks,ItalCook} => {CookBks}",0.0345,1,0.0345,2.32018561484919,69
"653","{ChildBks,DoItYBks,ItalCook} => {CookBks}",0.046,1,0.046,2.32018561484919,92
"657","{ChildBks,GeogBks,ItalCook} => {CookBks}",0.0525,1,0.0525,2.32018561484919,105
"811","{RefBks,ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"821","{ArtBks,ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"826","{ChildBks,ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"871","{YouthBks,RefBks,ItalCook,ItalAtlas} => {CookBks}",0.012,1,0.012,2.32018561484919,24
"881","{RefBks,ArtBks,ItalCook,ItalAtlas} => {CookBks}",0.013,1,0.013,2.32018561484919,26
"891","{DoItYBks,RefBks,ItalCook,ItalAtlas} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"901","{RefBks,GeogBks,ItalCook,ItalAtlas} => {CookBks}",0.015,1,0.015,2.32018561484919,30
"906","{ChildBks,RefBks,ItalCook,ItalAtlas} => {CookBks}",0.02,1,0.02,2.32018561484919,40
"911","{ChildBks,YouthBks,ItalCook,ItalAtlas} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"916","{ChildBks,ArtBks,ItalCook,ItalAtlas} => {CookBks}",0.0115,1,0.0115,2.32018561484919,23
"921","{ChildBks,DoItYBks,ItalCook,ItalAtlas} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"926","{ChildBks,GeogBks,ItalCook,ItalAtlas} => {CookBks}",0.0135,1,0.0135,2.32018561484919,27
"966","{RefBks,ArtBks,ItalCook,ItalArt} => {CookBks}",0.016,1,0.016,2.32018561484919,32
"976","{RefBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"981","{ChildBks,RefBks,ItalCook,ItalArt} => {CookBks}",0.0145,1,0.0145,2.32018561484919,29
"1001","{YouthBks,ArtBks,ItalCook,ItalArt} => {CookBks}",0.019,1,0.019,2.32018561484919,38
"1006","{YouthBks,DoItYBks,ItalCook,ItalArt} => {CookBks}",0.013,1,0.013,2.32018561484919,26
"1011","{YouthBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"1016","{ChildBks,YouthBks,ItalCook,ItalArt} => {CookBks}",0.0145,1,0.0145,2.32018561484919,29
"1031","{DoItYBks,ArtBks,ItalCook,ItalArt} => {CookBks}",0.025,1,0.025,2.32018561484919,50
"1041","{ArtBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.024,1,0.024,2.32018561484919,48
"1046","{ChildBks,ArtBks,ItalCook,ItalArt} => {CookBks}",0.0285,1,0.0285,2.32018561484919,57
"1056","{DoItYBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.015,1,0.015,2.32018561484919,30
"1061","{ChildBks,DoItYBks,ItalCook,ItalArt} => {CookBks}",0.0185,1,0.0185,2.32018561484919,37
"1066","{ChildBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.0185,1,0.0185,2.32018561484919,37
"1156","{ArtBks,GeogBks,ItalCook,Florence} => {CookBks}",0.01,1,0.01,2.32018561484919,20
"1161","{ChildBks,ArtBks,ItalCook,Florence} => {CookBks}",0.01,1,0.01,2.32018561484919,20
"1166","{ChildBks,GeogBks,ItalCook,Florence} => {CookBks}",0.0105,1,0.0105,2.32018561484919,21
"1241","{YouthBks,RefBks,ArtBks,ItalCook} => {CookBks}",0.014,1,0.014,2.32018561484919,28
"1251","{YouthBks,DoItYBks,RefBks,ItalCook} => {CookBks}",0.014,1,0.014,2.32018561484919,28
"1261","{YouthBks,RefBks,GeogBks,ItalCook} => {CookBks}",0.017,1,0.017,2.32018561484919,34
"1266","{ChildBks,YouthBks,RefBks,ItalCook} => {CookBks}",0.0245,1,0.0245,2.32018561484919,49
"1276","{DoItYBks,RefBks,ArtBks,ItalCook} => {CookBks}",0.013,1,0.013,2.32018561484919,26
"1286","{RefBks,ArtBks,GeogBks,ItalCook} => {CookBks}",0.0155,1,0.0155,2.32018561484919,31
"1291","{ChildBks,RefBks,ArtBks,ItalCook} => {CookBks}",0.022,1,0.022,2.32018561484919,44
"1301","{DoItYBks,RefBks,GeogBks,ItalCook} => {CookBks}",0.0135,1,0.0135,2.32018561484919,27
"1306","{ChildBks,DoItYBks,RefBks,ItalCook} => {CookBks}",0.0225,1,0.0225,2.32018561484919,45
"1311","{ChildBks,RefBks,GeogBks,ItalCook} => {CookBks}",0.027,1,0.027,2.32018561484919,54
"1326","{YouthBks,DoItYBks,ArtBks,ItalCook} => {CookBks}",0.0195,1,0.0195,2.32018561484919,39
"1336","{YouthBks,ArtBks,GeogBks,ItalCook} => {CookBks}",0.02,1,0.02,2.32018561484919,40
"1341","{ChildBks,YouthBks,ArtBks,ItalCook} => {CookBks}",0.0255,1,0.0255,2.32018561484919,51
"1351","{YouthBks,DoItYBks,GeogBks,ItalCook} => {CookBks}",0.019,1,0.019,2.32018561484919,38
"1356","{ChildBks,YouthBks,DoItYBks,ItalCook} => {CookBks}",0.0245,1,0.0245,2.32018561484919,49
"1361","{ChildBks,YouthBks,GeogBks,ItalCook} => {CookBks}",0.03,1,0.03,2.32018561484919,60
"1371","{DoItYBks,ArtBks,GeogBks,ItalCook} => {CookBks}",0.0215,1,0.0215,2.32018561484919,43
"1376","{ChildBks,DoItYBks,ArtBks,ItalCook} => {CookBks}",0.0285,1,0.0285,2.32018561484919,57
"1381","{ChildBks,ArtBks,GeogBks,ItalCook} => {CookBks}",0.03,1,0.03,2.32018561484919,60
"1386","{ChildBks,DoItYBks,GeogBks,ItalCook} => {CookBks}",0.027,1,0.027,2.32018561484919,54
"1502","{RefBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.0125,1,0.0125,2.32018561484919,25
"1508","{ChildBks,RefBks,ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"1514","{ChildBks,ArtBks,ItalCook,ItalAtlas,ItalArt} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"1532","{ChildBks,YouthBks,RefBks,ItalCook,ItalAtlas} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"1538","{ChildBks,RefBks,ArtBks,ItalCook,ItalAtlas} => {CookBks}",0.0115,1,0.0115,2.32018561484919,23
"1544","{ChildBks,DoItYBks,RefBks,ItalCook,ItalAtlas} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"1550","{ChildBks,RefBks,GeogBks,ItalCook,ItalAtlas} => {CookBks}",0.0135,1,0.0135,2.32018561484919,27
"1562","{RefBks,ArtBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.011,1,0.011,2.32018561484919,22
"1568","{ChildBks,RefBks,ArtBks,ItalCook,ItalArt} => {CookBks}",0.0145,1,0.0145,2.32018561484919,29
"1574","{ChildBks,RefBks,GeogBks,ItalCook,ItalArt} => {CookBks}",0.01,1,0.01,2.32018561484919,20
